Analyzer:;PQM-711 (BS0109)
Recording start: ;2019-10-17 10:50:00.004
Recording stop: ;2019-10-25 13:30:00.186
Time:;(UTC+2)
Flag:;
E - event;
P - PLL no synchronization;
G - GPS no synchronization;
T - time resynchronization;
A - A/D overflow;

;;'E';'P';'G';'T';'A';Date      ;Time (UTC+2);U L1 min [V];U L1 max [V];U L1 avg [V];U L2 min [V];U L2 max [V];U L2 avg [V];U L3 min [V];U L3 max [V];U L3 avg [V];U N-PE min [V];U N-PE max [V];U N-PE avg [V];U L12 avg [V];U L23 avg [V];U L31 avg [V];I *L1 min [A];I *L1 max [A];I *L1 avg [A];I *L2 min [A];I *L2 max [A];I *L2 avg [A];I *L3 min [A];I *L3 max [A];I *L3 avg [A];I *N min [A];I *N max [A];I *N avg [A];Pst L1 inst [---];Pst L2 inst [---];Pst L3 inst [---];Plt L1 inst [---];Plt L2 inst [---];Plt L3 inst [---];U0/U1 Σ min [%];U0/U1 Σ max [%];U0/U1 Σ avg [%];U2/U1 Σ min [%];U2/U1 Σ max [%];U2/U1 Σ avg [%];U0 Σ min [V];U0 Σ max [V];U0 Σ avg [V];U1 Σ min [V];U1 Σ max [V];U1 Σ avg [V];U2 Σ min [V];U2 Σ max [V];U2 Σ avg [V];I0/I1 Σ min [%];I0/I1 Σ max [%];I0/I1 Σ avg [%];I2/I1 Σ min [%];I2/I1 Σ max [%];I2/I1 Σ avg [%];I0 Σ min [A];I0 Σ max [A];I0 Σ avg [A];I1 Σ min [A];I1 Σ max [A];I1 Σ avg [A];I2 Σ min [A];I2 Σ max [A];I2 Σ avg [A];PF L1 avg [---];PF L2 avg [---];PF L3 avg [---];PF Σ avg [---];P L1 min [kW];P L1 max [kW];P L1 avg [kW];P L2 min [kW];P L2 max [kW];P L2 avg [kW];P L3 min [kW];P L3 max [kW];P L3 avg [kW];P Σ min [kW] ;P Σ max [kW] ;P Σ avg [kW] ;Q1 L1 min [kvar];Q1 L1 max [kvar];Q1 L1 avg [kvar];Q1 L2 min [kvar];Q1 L2 max [kvar];Q1 L2 avg [kvar];Q1 L3 min [kvar];Q1 L3 max [kvar];Q1 L3 avg [kvar];Q1 Σ min [kvar];Q1 Σ max [kvar];Q1 Σ avg [kvar];S L1 min [kVA];S L1 max [kVA];S L1 avg [kVA];S L2 min [kVA];S L2 max [kVA];S L2 avg [kVA];S L3 min [kVA];S L3 max [kVA];S L3 avg [kVA];S Σ min [kVA];S Σ max [kVA];S Σ avg [kVA]
;;   ;   ;   ;   ;   ;2019-10-19;14:40:00.141;236,09      ;238,48      ;237,53      ;236,78      ;239,05      ;238,24      ;236,35      ;238,64      ;237,71      ;0,0252        ;0,0252        ;0,0252        ;412,02       ;412,57       ;411,19       ;11,940       ;19,226       ;16,239       ;12,971       ;15,623       ;14,021       ;8,4075       ;19,255       ;13,853       ;4,5813      ;18,044      ;11,398      ;0,28             ;0,28             ;0,28             ;                 ;                 ;                 ;0,02           ;0,11           ;0,07           ;0,11           ;0,30           ;0,21           ;0,0504      ;0,2518      ;0,1763      ;236,54      ;238,54      ;237,79      ;0,2518      ;0,7177      ;0,4911      ;5,66           ;44,80          ;29,05          ;0,54           ;46,51          ;26,14          ;0,79803     ;5,9229      ;3,9220      ;12,201      ;14,198      ;13,504      ;0,071693    ;6,1498      ;3,5300      ;-0,10          ;-0,20          ;0,02           ;-0,09         ;-2,882637E+03;2,559505E+03 ;-3,857065E+02;-1,977540E+03;7,857040E+02 ;-6,638812E+02;-2,189392E+03;2,016521E+03 ;6,529489E+01 ;-3,478322E+03;1,147703E+03 ;-9,842923E+02;-3,589377E+03   ;-2,863052E+03   ;-3,489149E+03   ;-3,221164E+03   ;-2,924488E+03   ;-3,108151E+03   ;-3,407747E+03   ;-1,988176E+03   ;-2,950463E+03   ;-1,012463E+04  ;-8,648990E+03  ;-9,543747E+03  ;2,945808E+03  ;4,477557E+03  ;3,851762E+03  ;3,109180E+03  ;3,699922E+03  ;3,337587E+03  ;2,152393E+03  ;3,925980E+03  ;3,280772E+03  ;9,804511E+03 ;1,336425E+04 ;1,150248E+04 
;;   ;   ;   ;   ;   ;2019-10-19;14:50:00.116;236,61      ;238,75      ;237,87      ;237,17      ;239,44      ;238,45      ;236,81      ;238,95      ;238,06      ;0,0252        ;0,0252        ;0,0252        ;412,69       ;412,90       ;411,73       ;13,344       ;18,296       ;15,739       ;12,860       ;18,225       ;14,292       ;10,771       ;21,747       ;14,384       ;4,9055      ;16,489      ;9,5403      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,01           ;0,10           ;0,05           ;0,09           ;0,27           ;0,18           ;0,0252      ;0,2394      ;0,1260      ;237,00      ;238,91      ;238,08      ;0,2142      ;0,6427      ;0,4285      ;3,93           ;36,67          ;22,07          ;1,82           ;38,08          ;23,13          ;0,55553     ;5,5427      ;3,0564      ;12,614      ;15,117      ;13,851      ;0,25619     ;5,6781      ;3,2044      ;-0,25          ;0,31           ;0,03           ;0,02          ;-2,548852E+03;1,367459E+03 ;-9,516027E+02;2,911981E+02 ;2,949720E+03 ;1,059516E+03 ;-1,496121E+03;4,458333E+03 ;1,178599E+02 ;-3,170434E+03;6,178025E+03 ;2,257720E+02 ;-3,538281E+03   ;-2,873296E+03   ;-3,439711E+03   ;-3,168792E+03   ;-2,996018E+03   ;-3,089256E+03   ;-3,392051E+03   ;-2,231934E+03   ;-3,152393E+03   ;-9,998470E+03  ;-8,733935E+03  ;-9,679270E+03  ;3,241520E+03  ;4,269037E+03  ;3,739307E+03  ;3,185454E+03  ;4,324939E+03  ;3,401697E+03  ;2,571312E+03  ;5,093062E+03  ;3,416694E+03  ;9,854943E+03 ;1,413165E+04 ;1,128251E+04 
;;   ;   ;   ;   ;   ;2019-10-19;15:00:00.168;235,94      ;238,96      ;237,55      ;236,39      ;239,67      ;238,16      ;235,97      ;238,91      ;237,59      ;0,0252        ;0,0252        ;0,0252        ;412,05       ;412,40       ;411,03       ;14,461       ;26,004       ;17,825       ;9,6529       ;19,970       ;15,510       ;10,834       ;30,057       ;19,551       ;5,0526      ;24,843      ;12,312      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,01           ;0,16           ;0,07           ;0,08           ;0,33           ;0,21           ;0,0126      ;0,3902      ;0,1762      ;236,39      ;238,99      ;237,71      ;0,1888      ;0,7803      ;0,5034      ;1,08           ;51,80          ;23,86          ;0,87           ;42,45          ;16,98          ;0,15778     ;8,8576      ;3,9811      ;12,961      ;21,848      ;16,684      ;0,15227     ;7,2128      ;2,8327      ;0,39           ;0,51           ;0,68           ;0,49          ;1,344769E+01 ;4,716173E+03 ;1,645581E+03 ;2,446479E+02 ;3,628719E+03 ;1,886551E+03 ;-2,550259E+02;6,486742E+03 ;3,087855E+03 ;1,226537E+03 ;1,226299E+04 ;6,619987E+03 ;-3,911154E+03   ;-3,375318E+03   ;-3,649602E+03   ;-3,139305E+03   ;-1,971812E+03   ;-2,909363E+03   ;-3,310057E+03   ;-2,033842E+03   ;-3,009308E+03   ;-1,014534E+04  ;-8,351338E+03  ;-9,563783E+03  ;3,521178E+03  ;6,022341E+03  ;4,186365E+03  ;2,423117E+03  ;4,708130E+03  ;3,676371E+03  ;2,691827E+03  ;7,111384E+03  ;4,527179E+03  ;1,019480E+04 ;1,841550E+04 ;1,346024E+04 
;;   ;   ;   ;   ;   ;2019-10-19;15:10:00.015;235,76      ;238,63      ;237,46      ;236,39      ;239,08      ;238,05      ;236,16      ;239,04      ;237,85      ;0,0252        ;0,0252        ;0,0252        ;411,74       ;412,34       ;411,49       ;13,874       ;25,904       ;18,578       ;13,144       ;30,991       ;17,946       ;9,6097       ;27,076       ;16,117       ;4,5532      ;16,598      ;8,9986      ;0,27             ;0,27             ;0,26             ;                 ;                 ;                 ;0,00           ;0,10           ;0,05           ;0,03           ;0,31           ;0,14           ;0,0000      ;0,2391      ;0,1133      ;236,27      ;238,75      ;237,75      ;0,0629      ;0,7299      ;0,3398      ;0,54           ;37,92          ;15,82          ;0,71           ;32,77          ;19,16          ;0,10215     ;5,3752      ;2,6672      ;13,057      ;24,673      ;16,859      ;0,10972     ;6,1706      ;3,2300      ;0,56           ;0,60           ;0,34           ;0,49          ;3,837270E+02 ;4,700289E+03 ;2,470949E+03 ;7,590729E+02 ;6,688800E+03 ;2,525706E+03 ;-1,390604E+02;5,676752E+03 ;1,286623E+03 ;2,029281E+03 ;1,477300E+04 ;6,283277E+03 ;-3,838360E+03   ;-3,095596E+03   ;-3,473701E+03   ;-3,251885E+03   ;-2,526731E+03   ;-3,124299E+03   ;-3,309629E+03   ;-2,103238E+03   ;-3,193707E+03   ;-1,029630E+04  ;-8,516163E+03  ;-9,791714E+03  ;3,369343E+03  ;6,003254E+03  ;4,375229E+03  ;3,178106E+03  ;7,189152E+03  ;4,179200E+03  ;2,335964E+03  ;6,395450E+03  ;3,754649E+03  ;1,015481E+04 ;1,830624E+04 ;1,294665E+04 
;;   ;   ;   ;   ;   ;2019-10-19;15:20:00.188;236,84      ;239,20      ;238,24      ;237,58      ;239,82      ;238,83      ;237,10      ;239,29      ;238,42      ;0,0253        ;0,0253        ;0,0253        ;413,08       ;413,68       ;412,52       ;13,835       ;30,626       ;20,679       ;12,880       ;18,249       ;15,309       ;13,481       ;28,701       ;19,632       ;4,3874      ;15,033      ;8,9851      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,00           ;0,10           ;0,05           ;0,04           ;0,27           ;0,17           ;0,0000      ;0,2399      ;0,1263      ;237,28      ;239,21      ;238,46      ;0,1010      ;0,6565      ;0,4166      ;0,91           ;30,89          ;15,58          ;0,99           ;29,21          ;13,65          ;0,13179     ;5,1567      ;2,8218      ;13,730      ;23,129      ;18,109      ;0,18507     ;5,7689      ;2,4713      ;0,63           ;0,52           ;0,68           ;0,59          ;-1,333857E+01;6,380666E+03 ;3,044828E+03 ;1,025435E+03 ;3,055834E+03 ;1,912700E+03 ;5,624244E+02 ;5,923161E+03 ;3,139720E+03 ;1,903344E+03 ;1,331452E+04 ;8,097253E+03 ;-4,107134E+03   ;-1,543169E+03   ;-3,501377E+03   ;-3,205227E+03   ;-2,895303E+03   ;-3,011466E+03   ;-3,346293E+03   ;-3,212401E+03   ;-3,279173E+03   ;-1,040785E+04  ;-7,776211E+03  ;-9,789921E+03  ;3,344877E+03  ;7,122562E+03  ;4,857756E+03  ;3,184906E+03  ;4,354725E+03  ;3,649773E+03  ;3,347176E+03  ;6,794490E+03  ;4,639464E+03  ;1,043418E+04 ;1,826730E+04 ;1,379062E+04 
;;   ;   ;   ;   ;   ;2019-10-19;15:30:00.094;236,64      ;239,12      ;238,07      ;237,44      ;239,94      ;238,97      ;237,08      ;239,51      ;238,54      ;0,0253        ;0,0253        ;0,0253        ;412,94       ;413,83       ;412,67       ;15,642       ;35,568       ;23,856       ;13,560       ;19,761       ;15,169       ;13,838       ;19,655       ;16,174       ;6,5174      ;25,982      ;13,683      ;0,28             ;0,28             ;0,27             ;                 ;                 ;                 ;0,03           ;0,17           ;0,08           ;0,08           ;0,27           ;0,18           ;0,0631      ;0,4042      ;0,2021      ;237,17      ;239,45      ;238,48      ;0,1894      ;0,6315      ;0,4294      ;7,05           ;46,10          ;26,13          ;17,21          ;48,67          ;30,04          ;1,0725      ;9,0445      ;4,4853      ;15,134      ;20,554      ;17,164      ;2,6183      ;9,4244      ;5,1562      ;0,82           ;0,48           ;0,44           ;0,55          ;2,573814E+03 ;7,785989E+03 ;4,598347E+03 ;9,273194E+02 ;3,579233E+03 ;1,721724E+03 ;4,509356E+02 ;3,741910E+03 ;1,681596E+03 ;6,127472E+03 ;1,151738E+04 ;8,001677E+03 ;-3,555193E+03   ;-1,598686E+03   ;-2,899134E+03   ;-3,116827E+03   ;-2,539452E+03   ;-3,053644E+03   ;-3,314444E+03   ;-2,716855E+03   ;-3,281837E+03   ;-9,925909E+03  ;-7,928562E+03  ;-9,231704E+03  ;3,903469E+03  ;8,406867E+03  ;5,598590E+03  ;3,256738E+03  ;4,455496E+03  ;3,615616E+03  ;3,317075E+03  ;4,657657E+03  ;3,835255E+03  ;1,170819E+04 ;2,005560E+04 ;1,449514E+04 
;;   ;   ;   ;   ;   ;2019-10-19;15:40:00.198;236,92      ;239,13      ;238,27      ;237,72      ;239,95      ;239,04      ;236,97      ;239,40      ;238,49      ;0,0253        ;0,0253        ;0,0253        ;413,24       ;413,89       ;412,66       ;19,228       ;35,283       ;26,068       ;15,478       ;20,861       ;17,790       ;13,752       ;28,571       ;21,782       ;4,4451      ;20,070      ;11,271      ;0,26             ;0,27             ;0,26             ;                 ;                 ;                 ;0,01           ;0,13           ;0,07           ;0,07           ;0,30           ;0,18           ;0,0253      ;0,3158      ;0,1768      ;237,31      ;239,32      ;238,55      ;0,1642      ;0,7074      ;0,4421      ;3,03           ;36,10          ;17,71          ;5,41           ;40,17          ;18,66          ;0,67840     ;7,0209      ;3,7710      ;16,241      ;26,411      ;21,295      ;1,2890      ;8,0934      ;3,9735      ;0,82           ;0,68           ;0,71           ;0,70          ;3,384192E+03 ;7,570340E+03 ;5,042295E+03 ;2,227077E+03 ;3,841118E+03 ;2,879779E+03 ;5,705563E+02 ;5,907274E+03 ;3,548694E+03 ;6,660545E+03 ;1,613139E+04 ;1,147076E+04 ;-3,730308E+03   ;-1,814601E+03   ;-3,411611E+03   ;-3,071792E+03   ;-2,421850E+03   ;-2,978250E+03   ;-3,402441E+03   ;-2,676140E+03   ;-3,252278E+03   ;-9,961822E+03  ;-8,018950E+03  ;-9,640565E+03  ;4,740378E+03  ;8,195395E+03  ;6,150562E+03  ;3,757389E+03  ;4,925397E+03  ;4,229501E+03  ;3,305603E+03  ;6,763342E+03  ;5,032773E+03  ;1,304693E+04 ;2,002452E+04 ;1,640439E+04 
;;   ;   ;   ;   ;   ;2019-10-19;15:50:00.050;237,06      ;239,32      ;238,34      ;237,40      ;239,84      ;238,68      ;236,95      ;239,41      ;238,27      ;0,0252        ;0,0252        ;0,0252        ;413,26       ;413,16       ;412,49       ;17,837       ;34,364       ;22,646       ;18,318       ;27,601       ;23,085       ;18,751       ;32,123       ;22,148       ;4,0829      ;13,190      ;7,9256      ;0,27             ;0,27             ;0,26             ;                 ;                 ;                 ;0,00           ;0,08           ;0,04           ;0,04           ;0,21           ;0,13           ;0,0000      ;0,1892      ;0,1009      ;237,23      ;239,35      ;238,39      ;0,0883      ;0,5045      ;0,3027      ;0,25           ;18,89          ;10,66          ;0,65           ;18,84          ;11,62          ;0,054536    ;4,4867      ;2,3692      ;18,921      ;28,878      ;22,221      ;0,12271     ;4,8474      ;2,5821      ;0,74           ;0,83           ;0,77           ;0,76          ;2,960095E+03 ;7,196027E+03 ;3,951571E+03 ;3,308109E+03 ;5,797682E+03 ;4,518429E+03 ;3,245640E+03 ;6,596416E+03 ;3,996328E+03 ;9,591113E+03 ;1,854949E+04 ;1,246633E+04 ;-3,853672E+03   ;-2,460101E+03   ;-3,498391E+03   ;-3,014783E+03   ;-2,468784E+03   ;-2,953047E+03   ;-3,295893E+03   ;-2,594601E+03   ;-3,194407E+03   ;-1,013569E+04  ;-8,644508E+03  ;-9,644854E+03  ;4,304090E+03  ;7,845663E+03  ;5,348006E+03  ;4,474410E+03  ;6,555611E+03  ;5,465007E+03  ;4,613857E+03  ;7,294348E+03  ;5,186868E+03  ;1,377959E+04 ;2,122488E+04 ;1,642396E+04 
;;   ;   ;   ;   ;   ;2019-10-19;16:00:00.108;235,97      ;238,51      ;237,50      ;236,47      ;238,97      ;237,96      ;235,86      ;238,56      ;237,49      ;0,0252        ;0,0252        ;0,0252        ;411,84       ;412,05       ;410,98       ;19,566       ;30,312       ;23,043       ;18,571       ;28,645       ;22,951       ;19,400       ;35,864       ;27,601       ;4,8050      ;18,925      ;11,195      ;0,28             ;0,28             ;0,27             ;0,27             ;0,27             ;0,27             ;0,01           ;0,12           ;0,07           ;0,01           ;0,29           ;0,18           ;0,0252      ;0,2892      ;0,1635      ;236,21      ;238,45      ;237,60      ;0,0252      ;0,6791      ;0,4150      ;2,06           ;27,17          ;16,01          ;1,86           ;22,21          ;13,70          ;0,47831     ;6,6734      ;3,8385      ;21,152      ;27,577      ;23,967      ;0,39622     ;5,4639      ;3,2836      ;0,77           ;0,82           ;0,87           ;0,79          ;3,437671E+03 ;6,241943E+03 ;4,189501E+03 ;3,388587E+03 ;6,013369E+03 ;4,460104E+03 ;3,584507E+03 ;7,876364E+03 ;5,567628E+03 ;1,178650E+04 ;1,722294E+04 ;1,421723E+04 ;-3,643497E+03   ;-2,201621E+03   ;-3,359341E+03   ;-3,013137E+03   ;-2,892652E+03   ;-2,948919E+03   ;-3,164709E+03   ;-2,435646E+03   ;-3,084408E+03   ;-9,723744E+03  ;-8,244188E+03  ;-9,388053E+03  ;4,702508E+03  ;7,011586E+03  ;5,442541E+03  ;4,522153E+03  ;6,732084E+03  ;5,413151E+03  ;4,744069E+03  ;8,472514E+03  ;6,426087E+03  ;1,545532E+04 ;2,097007E+04 ;1,810132E+04 
;;   ;   ;   ;   ;   ;2019-10-19;16:10:00.110;235,66      ;238,49      ;237,14      ;236,60      ;238,96      ;237,90      ;235,72      ;238,41      ;237,18      ;0,0251        ;0,0251        ;0,0251        ;411,32       ;412,01       ;410,27       ;18,733       ;35,481       ;26,827       ;18,320       ;20,522       ;19,535       ;28,056       ;41,104       ;34,063       ;9,7083      ;21,005      ;14,719      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,06           ;0,14           ;0,10           ;0,14           ;0,36           ;0,26           ;0,1509      ;0,3144      ;0,2263      ;236,12      ;238,49      ;237,36      ;0,3269      ;0,8676      ;0,6036      ;12,09          ;28,38          ;19,94          ;9,82           ;29,45          ;19,33          ;3,1136      ;7,4051      ;5,2424      ;24,219      ;30,190      ;26,290      ;2,4399      ;7,6385      ;5,0831      ;0,85           ;0,76           ;0,92           ;0,79          ;3,416265E+03 ;7,561806E+03 ;5,323532E+03 ;3,357199E+03 ;3,782153E+03 ;3,521050E+03 ;5,979046E+03 ;9,141605E+03 ;7,372391E+03 ;1,446135E+04 ;1,940551E+04 ;1,621699E+04 ;-3,696273E+03   ;-1,769397E+03   ;-3,137167E+03   ;-3,009521E+03   ;-2,892630E+03   ;-2,952233E+03   ;-3,262322E+03   ;-2,609572E+03   ;-3,175237E+03   ;-9,887092E+03  ;-7,818768E+03  ;-9,254160E+03  ;4,569365E+03  ;8,260606E+03  ;6,286980E+03  ;4,500497E+03  ;4,868818E+03  ;4,646451E+03  ;6,803022E+03  ;9,701703E+03  ;8,050164E+03  ;1,832808E+04 ;2,352096E+04 ;2,043888E+04 
;;   ;   ;   ;   ;   ;2019-10-19;16:20:00.041;236,02      ;238,22      ;237,28      ;236,61      ;238,93      ;237,91      ;236,11      ;238,37      ;237,42      ;0,0251        ;0,0251        ;0,0251        ;411,49       ;411,97       ;410,79       ;19,900       ;33,883       ;25,485       ;14,740       ;29,785       ;21,431       ;14,612       ;33,896       ;26,045       ;4,8765      ;19,823      ;10,065      ;0,28             ;0,28             ;0,27             ;                 ;                 ;                 ;0,00           ;0,10           ;0,06           ;0,04           ;0,32           ;0,18           ;0,0126      ;0,2389      ;0,1383      ;236,34      ;238,30      ;237,48      ;0,1006      ;0,7544      ;0,4275      ;1,94           ;27,05          ;13,34          ;0,62           ;29,35          ;11,92          ;0,47482     ;5,5334      ;3,1831      ;16,484      ;29,019      ;23,857      ;0,16138     ;5,9741      ;2,8427      ;0,81           ;0,78           ;0,82           ;0,77          ;3,421787E+03 ;7,324101E+03 ;4,863185E+03 ;1,879649E+03 ;6,623526E+03 ;3,951602E+03 ;1,375625E+03 ;7,300147E+03 ;4,916924E+03 ;6,770251E+03 ;1,841295E+04 ;1,373171E+04 ;-3,749149E+03   ;-1,961678E+03   ;-3,335329E+03   ;-3,034084E+03   ;-2,198280E+03   ;-2,969296E+03   ;-3,379838E+03   ;-2,463133E+03   ;-3,215566E+03   ;-9,973914E+03  ;-8,166787E+03  ;-9,518067E+03  ;4,869816E+03  ;7,803872E+03  ;5,995332E+03  ;3,560767E+03  ;7,019923E+03  ;5,039826E+03  ;3,532279E+03  ;7,995758E+03  ;6,029517E+03  ;1,263326E+04 ;2,178769E+04 ;1,773870E+04 
;;   ;   ;   ;   ;   ;2019-10-19;16:30:00.093;235,43      ;238,31      ;237,23      ;236,17      ;238,91      ;237,94      ;235,78      ;238,42      ;237,47      ;0,0251        ;0,0251        ;0,0251        ;411,36       ;411,86       ;411,10       ;19,394       ;38,395       ;25,473       ;14,108       ;17,420       ;15,183       ;10,672       ;16,031       ;14,542       ;7,1761      ;25,490      ;14,353      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,04           ;0,17           ;0,09           ;0,02           ;0,21           ;0,12           ;0,1006      ;0,4022      ;0,2263      ;236,13      ;238,35      ;237,49      ;0,0503      ;0,5028      ;0,2891      ;12,64          ;46,40          ;28,51          ;17,85          ;48,69          ;32,06          ;2,1104      ;9,0650      ;4,9497      ;15,992      ;21,138      ;17,364      ;2,9365      ;9,8537      ;5,5660      ;0,82           ;0,54           ;0,33           ;0,54          ;3,400511E+03 ;8,366662E+03 ;4,875204E+03 ;1,683980E+03 ;3,254322E+03 ;1,948187E+03 ;3,343778E+02 ;1,693755E+03 ;1,124010E+03 ;6,677951E+03 ;1,170033E+04 ;7,947400E+03 ;-3,767892E+03   ;-2,458702E+03   ;-3,272103E+03   ;-3,025786E+03   ;-2,370057E+03   ;-2,955957E+03   ;-3,268599E+03   ;-2,164513E+03   ;-3,192790E+03   ;-1,001742E+04  ;-8,330843E+03  ;-9,419328E+03  ;4,752427E+03  ;9,018402E+03  ;5,951187E+03  ;3,429298E+03  ;4,106933E+03  ;3,612350E+03  ;2,629797E+03  ;3,693071E+03  ;3,446125E+03  ;1,241937E+04 ;2,071293E+04 ;1,467674E+04 
;;   ;   ;   ;   ;   ;2019-10-19;16:40:00.158;235,57      ;238,02      ;237,25      ;236,50      ;238,90      ;238,13      ;236,30      ;238,66      ;237,79      ;0,0252        ;0,0252        ;0,0252        ;411,27       ;412,34       ;411,64       ;27,586       ;38,987       ;33,314       ;14,115       ;18,241       ;15,430       ;10,941       ;15,408       ;13,986       ;15,694      ;29,471      ;22,036      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,11           ;0,20           ;0,15           ;0,10           ;0,22           ;0,16           ;0,2517      ;0,4656      ;0,3524      ;236,35      ;238,39      ;237,67      ;0,2265      ;0,5285      ;0,3775      ;28,96          ;53,19          ;40,67          ;25,78          ;53,35          ;42,56          ;5,5971      ;10,477      ;7,8924      ;17,672      ;21,923      ;19,404      ;4,9796      ;10,821      ;8,2589      ;0,91           ;0,59           ;0,33           ;0,56          ;5,857071E+03 ;8,499260E+03 ;7,155075E+03 ;1,871124E+03 ;3,360892E+03 ;2,160082E+03 ;4,458516E+02 ;2,243594E+03 ;1,081404E+03 ;8,459886E+03 ;1,286277E+04 ;1,039658E+04 ;-3,428798E+03   ;-2,560767E+03   ;-3,198186E+03   ;-2,966434E+03   ;-2,280733E+03   ;-2,895456E+03   ;-3,288215E+03   ;-2,108687E+03   ;-2,985074E+03   ;-9,572876E+03  ;-8,223850E+03  ;-9,069114E+03  ;6,699239E+03  ;9,123729E+03  ;7,873190E+03  ;3,475688E+03  ;4,162353E+03  ;3,673251E+03  ;2,653431E+03  ;3,616000E+03  ;3,319260E+03  ;1,599297E+04 ;2,116814E+04 ;1,849120E+04 
;;   ;   ;   ;   ;   ;2019-10-19;16:50:00.005;236,41      ;239,47      ;238,23      ;237,06      ;239,75      ;238,69      ;236,91      ;239,38      ;238,35      ;0,0252        ;0,0252        ;0,0252        ;412,85       ;413,19       ;412,82       ;16,908       ;39,536       ;27,869       ;13,133       ;23,692       ;17,945       ;11,458       ;22,222       ;14,973       ;5,8135      ;28,543      ;16,198      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,00           ;0,19           ;0,11           ;0,00           ;0,19           ;0,09           ;0,0000      ;0,4540      ;0,2522      ;236,95      ;239,31      ;238,37      ;0,0000      ;0,4540      ;0,2018      ;1,99           ;48,84          ;29,15          ;1,17           ;50,20          ;29,89          ;0,34389     ;10,194      ;5,5879      ;15,448      ;24,077      ;19,170      ;0,18582     ;10,168      ;5,7303      ;0,81           ;0,65           ;0,51           ;0,60          ;2,033709E+03 ;8,381074E+03 ;5,225242E+03 ;1,092853E+03 ;4,713827E+03 ;2,728583E+03 ;7,340709E+02 ;4,688122E+03 ;1,803929E+03 ;5,973603E+03 ;1,445039E+04 ;9,757765E+03 ;-3,889531E+03   ;-3,012915E+03   ;-3,600655E+03   ;-3,112990E+03   ;-2,866193E+03   ;-2,975123E+03   ;-3,295360E+03   ;-1,689042E+03   ;-2,856846E+03   ;-9,982438E+03  ;-8,089630E+03  ;-9,428282E+03  ;4,185552E+03  ;9,244194E+03  ;6,472520E+03  ;3,282978E+03  ;5,616567E+03  ;4,204755E+03  ;2,923913E+03  ;5,200283E+03  ;3,563844E+03  ;1,217368E+04 ;2,184911E+04 ;1,623945E+04 
;;   ;   ;   ;   ;   ;2019-10-19;17:00:00.004;236,92      ;239,29      ;238,37      ;237,52      ;239,91      ;238,94      ;237,02      ;239,40      ;238,36      ;0,0252        ;0,0252        ;0,0252        ;413,37       ;413,51       ;412,69       ;15,988       ;35,356       ;21,836       ;13,041       ;20,711       ;15,922       ;13,741       ;17,149       ;15,436       ;4,8848      ;23,505      ;10,292      ;0,27             ;0,27             ;0,27             ;                 ;                 ;                 ;0,00           ;0,16           ;0,06           ;0,04           ;0,20           ;0,14           ;0,0000      ;0,3786      ;0,1514      ;237,31      ;239,33      ;238,51      ;0,0883      ;0,4922      ;0,3281      ;1,15           ;42,43          ;19,67          ;1,44           ;44,46          ;21,11          ;0,19962     ;8,3842      ;3,3623      ;15,290      ;22,376      ;17,097      ;0,24278     ;8,7974      ;3,6094      ;0,68           ;0,53           ;0,51           ;0,54          ;2,119098E+03 ;7,497660E+03 ;3,457069E+03 ;1,054262E+03 ;3,847720E+03 ;1,977085E+03 ;1,261761E+03 ;2,768431E+03 ;1,857111E+03 ;4,987044E+03 ;1,265390E+04 ;7,291281E+03 ;-3,734643E+03   ;-2,783713E+03   ;-3,550869E+03   ;-3,123938E+03   ;-2,490353E+03   ;-3,024056E+03   ;-3,136508E+03   ;-2,490878E+03   ;-3,113535E+03   ;-9,945819E+03  ;-8,916983E+03  ;-9,688127E+03  ;4,081867E+03  ;8,390148E+03  ;5,084977E+03  ;3,293548E+03  ;4,926194E+03  ;3,760943E+03  ;3,370797E+03  ;4,069345E+03  ;3,670339E+03  ;1,139538E+04 ;1,968248E+04 ;1,340631E+04 
